Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,
5590,CA-2019-115224,12/8/2019,12/11/2019,Second Class,DB-13615,United States,94110,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.534,0
5591,CA-2019-115224,12/8/2019,12/11/2019,Second Class,DB-13615,United States,94110,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474,0
5592,CA-2017-164742,10/13/2017,10/18/2017,Second Class,ML-17395,United States,8701,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2,0,27.0578,0
5593,CA-2017-164742,10/13/2017,10/18/2017,Second Class,ML-17395,United States,8701,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1,0,9.47,0
5594,US-2020-108014,11/19/2020,11/25/2020,Standard Class,JH-15430,United States,44105,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.913,7,0.7,-45.9333,41.9391
5595,CA-2020-160325,9/24/2020,9/24/2020,Same Day,BP-11095,United States,1841,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2,0,109.7544,0
5596,CA-2020-160325,9/24/2020,9/24/2020,Same Day,BP-11095,United States,1841,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355,0
5597,CA-2018-159779,9/25/2018,9/29/2018,Standard Class,SB-20185,United States,3301,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2,0,32.2514,0
5598,CA-2020-151176,2/13/2020,2/20/2020,Standard Class,SV-20785,United States,21215,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,0,6.5052,0
5599,CA-2020-151176,2/13/2020,2/20/2020,Standard Class,SV-20785,United States,21215,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0,2.7846,0
5600,CA-2017-108903,10/3/2017,10/3/2017,Same Day,DO-13435,United States,43229,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984,2,0.2,4.1988,11.1968
5601,CA-2017-108903,10/3/2017,10/3/2017,Same Day,DO-13435,United States,43229,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.48,5,0.2,4.887,2.896
5602,CA-2017-108903,10/3/2017,10/3/2017,Same Day,DO-13435,United States,43229,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,3,0.2,-3.5622,28.4976
5603,CA-2019-117919,8/27/2019,8/29/2019,Second Class,TB-21355,United States,77041,Central,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1,0.2,1.062,2.832
5604,CA-2019-117919,8/27/2019,8/29/2019,Second Class,TB-21355,United States,77041,Central,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92,5,0.2,27.972,15.984
5605,CA-2018-142475,12/3/2018,12/7/2018,Standard Class,BS-11380,United States,10011,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232,118.0704
5606,CA-2019-134516,9/20/2019,9/25/2019,Standard Class,FM-14215,United States,27405,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,0.2,1.068,3.4176
5607,CA-2019-134516,9/20/2019,9/25/2019,Standard Class,FM-14215,United States,27405,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,0.2,-11.0691,19.6784
5608,CA-2020-105193,3/25/2020,3/31/2020,Standard Class,JL-15835,United States,10024,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5,0,2.9835,0
5609,CA-2018-168634,12/6/2018,12/11/2018,Standard Class,AF-10870,United States,94109,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0,2.0228,0
5610,CA-2020-117198,8/31/2020,9/5/2020,Standard Class,BG-11035,United States,71203,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767,0
5611,CA-2018-145828,10/5/2018,10/7/2018,First Class,MB-17305,United States,45231,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3,0.2,-4.641,10.608
5612,CA-2020-121027,8/18/2020,8/22/2020,Standard Class,HW-14935,United States,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2,0,371.316,0
5613,CA-2020-121027,8/18/2020,8/22/2020,Standard Class,HW-14935,United States,98105,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9,0,224.424,0
5614,CA-2019-147431,2/2/2019,2/7/2019,Standard Class,AB-10105,United States,10011,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2,0,5.898,0
5615,CA-2019-158001,8/23/2019,8/27/2019,Standard Class,JP-15460,United States,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.3,5,0,8.733,0
5616,CA-2019-158001,8/23/2019,8/27/2019,Standard Class,JP-15460,United States,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5,0,281.016,0
5617,CA-2019-158001,8/23/2019,8/27/2019,Standard Class,JP-15460,United States,10035,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.34,6,0,7.9218,0
5618,CA-2020-125745,6/30/2020,7/4/2020,Standard Class,DV-13045,United States,38109,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368,3.904
5619,CA-2018-101154,9/18/2018,9/21/2018,First Class,CM-12190,United States,92105,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4,0,8.8784,0
5620,US-2019-124163,9/25/2019,9/30/2019,Standard Class,SC-20695,United States,54601,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5,0,174.9825,0
5621,US-2019-124163,9/25/2019,9/30/2019,Standard Class,SC-20695,United States,54601,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1,0,1.0336,0
5622,US-2019-124163,9/25/2019,9/30/2019,Standard Class,SC-20695,United States,54601,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2,0,50.49,0
5623,US-2019-124163,9/25/2019,9/30/2019,Standard Class,SC-20695,United States,54601,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64,11,0,17.16,0
5624,CA-2019-121748,10/24/2019,10/28/2019,Second Class,VW-21775,United States,90032,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21,0
5625,CA-2019-121748,10/24/2019,10/28/2019,Second Class,VW-21775,United States,90032,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98,2,0,21.5988,0
5626,CA-2017-126683,9/29/2017,10/1/2017,Second Class,PP-18955,United States,98115,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2,0,2.9568,0
5627,CA-2017-126683,9/29/2017,10/1/2017,Second Class,PP-18955,United States,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,9,0,399.2994,0
5628,CA-2020-148810,6/26/2020,7/1/2020,Standard Class,DR-12880,United States,33180,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.872,6,0.2,4.6818,2.7744
5629,CA-2020-148810,6/26/2020,7/1/2020,Standard Class,DR-12880,United States,33180,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.552,3,0.2,-13.6776,54.7104
5630,US-2019-146066,8/21/2019,8/23/2019,Second Class,RB-19465,United States,19143,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,9,0.4,-339.705,326.1168
5631,CA-2017-127614,2/11/2017,2/15/2017,Standard Class,NF-18385,United States,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45,3,0,103.158,0
5632,CA-2017-127614,2/11/2017,2/15/2017,Standard Class,NF-18385,United States,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0,75.3732,0
5633,CA-2017-127614,2/11/2017,2/15/2017,Standard Class,NF-18385,United States,23320,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0,8.2062,0
5634,CA-2019-101742,9/23/2019,9/28/2019,Second Class,CR-12580,United States,10009,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,7,0.2,3.6848,2.1056
5635,CA-2018-134943,12/5/2018,12/6/2018,First Class,SU-20665,United States,48104,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.8,5,0,76.4,0
5636,CA-2020-123022,9/3/2020,9/8/2020,Standard Class,SC-20050,United States,91941,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56,5,0.2,28.896,16.512
5637,CA-2020-123022,9/3/2020,9/8/2020,Standard Class,SC-20050,United States,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,0,85.491,0
5638,CA-2020-113208,3/26/2020,4/2/2020,Standard Class,ML-18040,United States,48126,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84,3,0,23.1192,0
5639,CA-2017-154893,12/21/2017,12/27/2017,Standard Class,GM-14440,United States,92024,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148,265.152
5640,CA-2017-154893,12/21/2017,12/27/2017,Standard Class,GM-14440,United States,92024,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,114.432
5641,CA-2017-147900,9/23/2017,9/28/2017,Standard Class,JK-15640,United States,44107,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28.8,9,0.2,10.08,5.76
5642,CA-2020-106355,4/2/2020,4/5/2020,First Class,AT-10435,United States,6450,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12,4,0,2.8912,0
5643,CA-2019-127985,4/1/2019,4/5/2019,Second Class,DB-12910,United States,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04,4,0,3.0976,0
5644,CA-2018-166604,5/15/2018,5/20/2018,Second Class,AH-10690,United States,30076,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94,3,0,8.7906,0
5645,CA-2020-120719,3/23/2020,3/26/2020,First Class,SJ-20125,United States,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76,5,0.2,11.297,6.952
5646,CA-2020-127117,4/14/2020,4/19/2020,Standard Class,HM-14860,United States,7960,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45,5,0,20.1015,0
5647,CA-2018-104241,1/4/2018,1/9/2018,Standard Class,AG-10495,United States,22304,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,14,0,69.1992,0
5648,CA-2020-168179,11/2/2020,11/7/2020,Standard Class,JB-16000,United States,84106,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,3,0,9.3312,0
5649,CA-2020-142342,7/17/2020,7/19/2020,Second Class,AJ-10795,United States,92307,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.4,5,0,15.552,0
5650,CA-2020-142342,7/17/2020,7/19/2020,Second Class,AJ-10795,United States,92307,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.9,5,0,28.95,0
5651,CA-2020-142342,7/17/2020,7/19/2020,Second Class,AJ-10795,United States,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0,0
5652,CA-2020-142342,7/17/2020,7/19/2020,Second Class,AJ-10795,United States,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.165,5,0.15,210.735,179.12475
5653,CA-2020-109099,10/6/2020,10/11/2020,Standard Class,MM-18280,United States,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0,20.0851,0
5654,US-2017-134187,11/4/2017,11/11/2017,Standard Class,TH-21235,United States,90805,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94,1,0,0.7938,0
5655,CA-2019-145261,12/18/2019,12/21/2019,First Class,AH-10120,United States,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24,4,0.7,-30.16,31.668
5656,CA-2019-145261,12/18/2019,12/21/2019,First Class,AH-10120,United States,97301,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,18.688,4,0.2,2.336,3.7376
5657,CA-2019-145261,12/18/2019,12/21/2019,First Class,AH-10120,United States,97301,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.648,2,0.2,3.7856,2.3296
5658,CA-2019-145261,12/18/2019,12/21/2019,First Class,AH-10120,United States,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.776,3,0.2,-8.4582,22.5552
5659,CA-2019-145261,12/18/2019,12/21/2019,First Class,AH-10120,United States,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45,5,0.5,-264.215,188.725
5660,CA-2019-145261,12/18/2019,12/21/2019,First Class,AH-10120,United States,97301,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,4,0.2,5.1792,3.1872
5661,CA-2019-145261,12/18/2019,12/21/2019,First Class,AH-10120,United States,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68,3,0.2,-7.17,5.736
5662,CA-2019-108875,9/24/2019,10/1/2019,Standard Class,CL-12700,United States,80013,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44,2,0.2,7.504,4.288
5663,CA-2019-108875,9/24/2019,10/1/2019,Standard Class,CL-12700,United States,80013,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.056,9,0.2,-95.823,102.2112
5664,CA-2019-141957,7/21/2019,7/21/2019,Same Day,JG-15310,United States,43055,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.656,2,0.2,1.3992,3.7312
5665,CA-2019-141957,7/21/2019,7/21/2019,Same Day,JG-15310,United States,43055,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312,7.7616
5666,CA-2019-141957,7/21/2019,7/21/2019,Same Day,JG-15310,United States,43055,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.688,1,0.2,4.168,13.3376
5667,CA-2019-141957,7/21/2019,7/21/2019,Same Day,JG-15310,United States,43055,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.488,2,0.2,8.7052,19.8976
5668,CA-2019-142405,6/11/2019,6/15/2019,Standard Class,SE-20110,United States,98103,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62,2,0,6.8714,0
5669,CA-2019-142405,6/11/2019,6/15/2019,Standard Class,SE-20110,United States,98103,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.984,14,0.2,17.5448,10.7968
5670,CA-2019-142405,6/11/2019,6/15/2019,Standard Class,SE-20110,United States,98103,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,0,132.5898,0
5671,CA-2018-141012,6/9/2018,6/11/2018,Second Class,TG-21640,United States,83201,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36,4,0,92.3936,0
5672,CA-2018-141012,6/9/2018,6/11/2018,Second Class,TG-21640,United States,83201,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.376,3,0.2,8.7735,28.0752
5673,CA-2020-127922,10/27/2020,11/3/2020,Standard Class,SH-19975,United States,75081,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,5.544,3.168
5674,CA-2020-127922,10/27/2020,11/3/2020,Standard Class,SH-19975,United States,75081,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,2,0.2,2.64,1.6896
5675,CA-2019-146318,1/22/2019,1/27/2019,Standard Class,MC-17275,United States,98105,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208,0
5676,CA-2017-135993,5/28/2017,6/2/2017,Standard Class,PJ-18835,United States,98115,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,0.2,5.7408,11.4816
5677,CA-2017-135993,5/28/2017,6/2/2017,Standard Class,PJ-18835,United States,98115,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.6,4,0,2.208,0
5678,CA-2017-126802,12/29/2017,1/5/2018,Standard Class,ZC-21910,United States,60610,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.976,3,0.6,-50.6688,23.3856
5679,CA-2019-143924,7/28/2019,8/3/2019,Standard Class,SC-20680,United States,49423,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44,7,0,9.198,0
5680,CA-2019-143924,7/28/2019,8/3/2019,Standard Class,SC-20680,United States,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,0,53.8608,0
5681,CA-2019-141551,9/24/2019,9/30/2019,Standard Class,BP-11230,United States,74012,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,0,2.9348,0
5682,CA-2019-141551,9/24/2019,9/30/2019,Standard Class,BP-11230,United States,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,0,3.1104,0
5683,CA-2017-164315,4/2/2017,4/8/2017,Standard Class,RD-19585,United States,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,3,0,7.128,0
5684,CA-2017-164315,4/2/2017,4/8/2017,Standard Class,RD-19585,United States,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,7,0,293.9804,0
5685,CA-2017-164315,4/2/2017,4/8/2017,Standard Class,RD-19585,United States,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,40.274,0
5686,CA-2018-131072,11/5/2018,11/5/2018,Same Day,KL-16645,United States,98105,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,3,0.2,35.6526,19.6704
5687,CA-2017-131541,7/28/2017,7/28/2017,Same Day,CK-12205,United States,32712,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,5,0.2,5.191,2.864
5688,CA-2017-131541,7/28/2017,7/28/2017,Same Day,CK-12205,United States,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888,25.9776
5689,CA-2017-131541,7/28/2017,7/28/2017,Same Day,CK-12205,United States,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,0.2,16.5186,9.7888
5690,CA-2018-119550,12/26/2018,12/31/2018,Standard Class,RB-19705,United States,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3,-90.3762,82.5174
5691,US-2018-138093,12/10/2018,12/16/2018,Standard Class,KM-16225,United States,21215,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9,0,9.3024,0
5692,US-2018-138093,12/10/2018,12/16/2018,Standard Class,KM-16225,United States,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0,20.585,0
5693,US-2018-138093,12/10/2018,12/16/2018,Standard Class,KM-16225,United States,21215,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1,0,36.4473,0
5694,US-2018-138093,12/10/2018,12/16/2018,Standard Class,KM-16225,United States,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0,12.672,0
5695,US-2018-138093,12/10/2018,12/16/2018,Standard Class,KM-16225,United States,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0,141.1644,0
